rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,responses,button_pressed
null,iaps/9410h.JPG,null,image-keyboard-response,61,503196,0.0-14.0-1.7,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,62,504199,0.0-14.0-2.7,2ahf1,,
1848.7,iaps/6010l.JPG,,image-button-response,63,506057,0.0-14.0-0.8,2ahf1,,0
null,iaps/6010l.JPG,null,image-keyboard-response,64,511062,0.0-14.0-1.8,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,65,512066,0.0-14.0-2.8,2ahf1,,
9526.8,iaps/3530h.JPG,,image-button-response,66,521601,0.0-14.0-0.9,2ahf1,,1
null,iaps/3530h.JPG,null,image-keyboard-response,67,526610,0.0-14.0-1.9,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,68,527613,0.0-14.0-2.9,2ahf1,,
2057.7,iaps/9470l.jpg,,image-button-response,69,529679,0.0-14.0-0.10,2ahf1,,0
null,iaps/9470l.jpg,null,image-keyboard-response,70,534690,0.0-14.0-1.10,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,71,535695,0.0-14.0-2.10,2ahf1,,
2346.8,iaps/2700l.JPG,,image-button-response,72,538050,0.0-14.0-0.11,2ahf1,,0
null,iaps/2700l.JPG,null,image-keyboard-response,73,543058,0.0-14.0-1.11,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,74,544061,0.0-14.0-2.11,2ahf1,,
12438.8,iaps/3261h.jpg,,image-button-response,75,556509,0.0-14.0-0.12,2ahf1,,1
null,iaps/3261h.jpg,null,image-keyboard-response,76,561516,0.0-14.0-1.12,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,77,562520,0.0-14.0-2.12,2ahf1,,
1990,iaps/9252h.jpg,,image-button-response,78,564520,0.0-14.0-0.13,2ahf1,,1
null,iaps/9252h.jpg,null,image-keyboard-response,79,569530,0.0-14.0-1.13,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,80,570532,0.0-14.0-2.13,2ahf1,,
1542.8,iaps/6190l.JPG,,image-button-response,81,572082,0.0-14.0-0.14,2ahf1,,0
null,iaps/6190l.JPG,null,image-keyboard-response,82,577086,0.0-14.0-1.14,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,83,578088,0.0-14.0-2.14,2ahf1,,
2361.1,iaps/9420h.JPG,,image-button-response,84,580455,0.0-14.0-0.15,2ahf1,,1
null,iaps/9420h.JPG,null,image-keyboard-response,85,585460,0.0-14.0-1.15,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,86,586462,0.0-14.0-2.15,2ahf1,,
2563.5,iaps/6831h.jpg,,image-button-response,87,589032,0.0-14.0-0.16,2ahf1,,1
null,iaps/6831h.jpg,null,image-keyboard-response,88,594036,0.0-14.0-1.16,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,89,595039,0.0-14.0-2.16,2ahf1,,
1760.5,iaps/2490l.JPG,,image-button-response,90,596804,0.0-14.0-0.17,2ahf1,,0
null,iaps/2490l.JPG,null,image-keyboard-response,91,601807,0.0-14.0-1.17,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,92,602810,0.0-14.0-2.17,2ahf1,,
4804.2,iaps/3230h.JPG,,image-button-response,93,607624,0.0-14.0-0.18,2ahf1,,1
null,iaps/3230h.JPG,null,image-keyboard-response,94,612630,0.0-14.0-1.18,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,95,613633,0.0-14.0-2.18,2ahf1,,
2028.8,iaps/3140h.JPG,,image-button-response,96,615667,0.0-14.0-0.19,2ahf1,,1
null,iaps/3140h.JPG,null,image-keyboard-response,97,620672,0.0-14.0-1.19,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,98,621674,0.0-14.0-2.19,2ahf1,,
1615.3,iaps/2312l.jpg,,image-button-response,99,623295,0.0-14.0-0.20,2ahf1,,0
null,iaps/2312l.jpg,null,image-keyboard-response,100,628300,0.0-14.0-1.20,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,101,629303,0.0-14.0-2.20,2ahf1,,
3757.2,iaps/9102l.JPG,,image-button-response,102,633068,0.0-14.0-0.21,2ahf1,,1
null,iaps/9102l.JPG,null,image-keyboard-response,103,638075,0.0-14.0-1.21,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,104,639077,0.0-14.0-2.21,2ahf1,,
1771.6,iaps/1301l.jpg,,image-button-response,105,640855,0.0-14.0-0.22,2ahf1,,0
null,iaps/1301l.jpg,null,image-keyboard-response,106,645860,0.0-14.0-1.22,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,107,646864,0.0-14.0-2.22,2ahf1,,
2639.6,iaps/6836l.jpg,,image-button-response,108,649512,0.0-14.0-0.23,2ahf1,,0
null,iaps/6836l.jpg,null,image-keyboard-response,109,654517,0.0-14.0-1.23,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,110,655520,0.0-14.0-2.23,2ahf1,,
2264.8,iaps/9181h.jpg,,image-button-response,111,657790,0.0-14.0-0.24,2ahf1,,1
null,iaps/9181h.jpg,null,image-keyboard-response,112,662793,0.0-14.0-1.24,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,113,663797,0.0-14.0-2.24,2ahf1,,
1573.5,iaps/2278l.jpg,,image-button-response,114,665377,0.0-14.0-0.25,2ahf1,,0
null,iaps/2278l.jpg,null,image-keyboard-response,115,670383,0.0-14.0-1.25,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,116,671386,0.0-14.0-2.25,2ahf1,,
5226.8,iaps/2800h.JPG,,image-button-response,117,676620,0.0-14.0-0.26,2ahf1,,0
null,iaps/2800h.JPG,null,image-keyboard-response,118,681627,0.0-14.0-1.26,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,119,682630,0.0-14.0-2.26,2ahf1,,
2372,iaps/7360l.JPG,,image-button-response,120,685010,0.0-14.0-0.27,2ahf1,,0
null,iaps/7360l.JPG,null,image-keyboard-response,121,690015,0.0-14.0-1.27,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,122,691017,0.0-14.0-2.27,2ahf1,,
2944.1,iaps/3150h.JPG,,image-button-response,123,693966,0.0-14.0-0.28,2ahf1,,1
null,iaps/3150h.JPG,null,image-keyboard-response,124,698972,0.0-14.0-1.28,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,125,699975,0.0-14.0-2.28,2ahf1,,
1693.3,iaps/3068h.jpg,,image-button-response,126,701675,0.0-14.0-0.29,2ahf1,,1
null,iaps/3068h.jpg,null,image-keyboard-response,127,706680,0.0-14.0-1.29,2ahf1,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,128,707684,0.0-14.0-2.29,2ahf1,,
7145.3,,,survey-text,129,714853,0.0-15.0,2ahf1,"{""Age"":""21"",""Gender"":""Female""}",
9888.3,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",32,html-keyboard-response,0,9890,0.0-0.0,2feds,,
21614.9,"<center><p>In this part of the study, you will view a series of pictures and try to change how you feel about each picture by changing the way you think about it. Some pictures might make you feel very negative, while other pictures might make you feel slightly negative or not negative at all. You will be able to choose between two ways or strategies that will help you feel less negative. The next section will explain both strategies and give you the opportunity to practice implementing them. It is important that you try to remember what you are supposed to do in each strategy.</p><p>Press the spacebar to continue.</p></center>",32,html-keyboard-response,1,31506,0.0-1.0,2feds,,
95564.3,"<center><p>The first strategy is called REAPPRAISAL. This means that you attend to the picture and try to change the meaning of it. That means you think of something to tell yourself about the picture that helps you feel less negative about it. For example, you could tell yourself something about the outcome of the picture, that whatever is going on will soon be resolved, or that help is on the way. You could also focus on a specific detail of the situation that may not be as bad as it first seemed. But we want you to stay focused on the picture and not think of random things that will make you feel better, but rather to change something about the picture that helps you to feel less negative about it. It is very important that when you reappraise you do not think that the picture is fake or a scene from a movie. Think of it as a real situation, and then change the meaning of it. <b>Once again, as soon as the picture is on the screen, keep focusing on the picture, but tell yourself something about it that makes you feel less negative; keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,2,127071,0.0-2.0,2feds,,
8677.2,"<center><p>Now you are going to practice using reappraisal. Once the picture comes up on the screen, please immediately start focusing your thoughts with the goal of feeling less negative, <b>Focus on the picture but think of the meaning of the picture in a way that will help you feel less negative about it.</b></p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,3,135749,0.0-3.0,2feds,,
48396.6,,,survey-text,4,184153,0.0-4.0-0.0,2feds,"{""Q0"":""I thought of soldiers in a practice instead of a real war.\n""}",
20918.1,"<center><p>Just to give you more ideas, other people thought that they are fighting for their families, they are protecting their country, they stand together for an important goal, their families will be proud of them.</p><p><b>Remember, as soon as the picture is on the screen, keep focusing on the picture but tell yourself something about it that makes you feel less negative, until it disappears from the screen.</b></p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,5,205063,0.0-4.0-1.0,2feds,,
52716.8,,,survey-text,6,257782,0.0-4.0-2.0,2feds,"{""Q0"":""I thought about the kid waiting for his parents to pick him up from school and they were almost there so he would smile""}",
31177.9,"<center><p>The second strategy is called DISTRACTION. This means that you try your best to feel less negative about the picture by thinking of something that is completely unrelated to the picture. There are a few ways you can do this. First, you can think about geometric shapes. For instance, if you see a bloody knife, you can think of a big yellow triangle. Second, you can imagine yourself doing everyday tasks, such as taking a shower or making coffee in the morning. Third, you can imagine your neighborhood or other familiar streets. You could use any one of these ways to distract yourself, which you think will work best in making you feel less negative. You do not have to use the same method to distract all the time. <b>However, it is important that you keep your eyes on the picture and not avert your gaze. As soon as the picture is on the screen, start focusing all of your thoughts on something that is completely unrelated to the picture. Once you have come up with a way to feel less negative, keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,7,288970,0.0-5.0,2feds,,
4572.9,"<center><p>Now you are going to practice using distraction. Once the picture comes up on the screen, please immediately start focusing and implementing that strategy.</p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,8,293544,0.0-6.0,2feds,,
43711.2,,,survey-text,9,337257,0.0-7.0-0.0,2feds,"{""Q0"":""I imagined a family getting reunited after they were separated which is a positive feeling.""}",
10942.2,"<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,10,348200,0.0-7.0-1.0,2feds,,
46107.8,,,survey-text,11,394309,0.0-7.0-2.0,2feds,"{""Q0"":""I imagined the sun rising in all its glory giving it a emotionally neutral message.""}",
17841.7,"<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>",32,html-keyboard-response,12,412153,0.0-8.0,2feds,,
4682.6,iaps/2703hp.jpg,32,image-keyboard-response,13,416840,0.0-9.0-0.0,2feds,,
null,iaps/2703hp.jpg,null,image-keyboard-response,14,421856,0.0-9.0-1.0,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,15,422862,0.0-9.0-2.0,2feds,,
3061.9,iaps/2120lp.jpg,32,image-keyboard-response,16,425925,0.0-9.0-0.1,2feds,,
null,iaps/2120lp.jpg,null,image-keyboard-response,17,430946,0.0-9.0-1.1,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,18,431950,0.0-9.0-2.1,2feds,,
3075,iaps/7521lp.jpg,32,image-keyboard-response,19,435026,0.0-10.0-0.0,2feds,,
null,iaps/7521lp.jpg,null,image-keyboard-response,20,440027,0.0-10.0-1.0,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,21,441035,0.0-10.0-2.0,2feds,,
2976.1,iaps/3051hp.jpg,32,image-keyboard-response,22,444012,0.0-10.0-0.1,2feds,,
null,iaps/3051hp.jpg,null,image-keyboard-response,23,449024,0.0-10.0-1.1,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,24,450031,0.0-10.0-2.1,2feds,,
20737.2,"<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>",32,html-keyboard-response,25,470761,0.0-11.0,2feds,,
5837.7,iaps/3181hp.jpg,,image-button-response,26,476601,0.0-12.0-0.0,2feds,,0
null,iaps/3181hp.jpg,null,image-keyboard-response,27,481608,0.0-12.0-1.0,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,28,482616,0.0-12.0-2.0,2feds,,
3350.7,iaps/8231lp.jpg,,image-button-response,29,485967,0.0-12.0-0.1,2feds,,1
null,iaps/8231lp.jpg,null,image-keyboard-response,30,490984,0.0-12.0-1.1,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,31,491985,0.0-12.0-2.1,2feds,,
4448.9,iaps/9921hp.jpg,,image-button-response,32,496436,0.0-12.0-0.2,2feds,,0
null,iaps/9921hp.jpg,null,image-keyboard-response,33,501448,0.0-12.0-1.2,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,34,502453,0.0-12.0-2.2,2feds,,
4275.9,iaps/9145lp.jpg,,image-button-response,35,506730,0.0-12.0-0.3,2feds,,0
null,iaps/9145lp.jpg,null,image-keyboard-response,36,511747,0.0-12.0-1.3,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,37,512758,0.0-12.0-2.3,2feds,,
12914.8,"<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>",32,html-keyboard-response,38,525674,0.0-13.0,2feds,,
7229.1,iaps/2278l.jpg,,image-button-response,39,532912,0.0-14.0-0.0,2feds,,0
null,iaps/2278l.jpg,null,image-keyboard-response,40,537921,0.0-14.0-1.0,2feds,,
null,"<div style=""font-size:60px;"">+</div>",null,html-keyboard-response,41,538931,0.0-14.0-2.0,2feds,,
7798.6,iaps/7360l.JPG,,image-button-response,42,546732,0.0-14.0-0.1,2feds,,0
