"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"null","iaps/7521lp.jpg","null","image-keyboard-response","20","174791","0.0-10.0-1.0","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","175795","0.0-10.0-2.0","ekp69","",""
"3542","iaps/3051hp.jpg","32","image-keyboard-response","22","179339","0.0-10.0-0.1","ekp69","",""
"null","iaps/3051hp.jpg","null","image-keyboard-response","23","184342","0.0-10.0-1.1","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","185345","0.0-10.0-2.1","ekp69","",""
"15038.99999999997","<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>","32","html-keyboard-response","25","200385","0.0-11.0","ekp69","",""
"5275.000000000029","iaps/9145lp.jpg","","image-button-response","26","205663","0.0-12.0-0.0","ekp69","","1"
"null","iaps/9145lp.jpg","null","image-keyboard-response","27","210666","0.0-12.0-1.0","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","211671","0.0-12.0-2.0","ekp69","",""
"7523","iaps/3181hp.jpg","","image-button-response","29","219196","0.0-12.0-0.1","ekp69","","1"
"null","iaps/3181hp.jpg","null","image-keyboard-response","30","224199","0.0-12.0-1.1","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","31","225201","0.0-12.0-2.1","ekp69","",""
"4899","iaps/8231lp.jpg","","image-button-response","32","230102","0.0-12.0-0.2","ekp69","","0"
"null","iaps/8231lp.jpg","null","image-keyboard-response","33","235108","0.0-12.0-1.2","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","236111","0.0-12.0-2.2","ekp69","",""
"2554.999999999971","iaps/9921hp.jpg","","image-button-response","35","238668","0.0-12.0-0.3","ekp69","","1"
"null","iaps/9921hp.jpg","null","image-keyboard-response","36","243672","0.0-12.0-1.3","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","37","244677","0.0-12.0-2.3","ekp69","",""
"9061.99999999997","<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>","32","html-keyboard-response","38","253741","0.0-13.0","ekp69","",""
"2491","iaps/3530h.JPG","","image-button-response","39","256234","0.0-14.0-0.0","ekp69","","0"
"null","iaps/3530h.JPG","null","image-keyboard-response","40","261238","0.0-14.0-1.0","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","262243","0.0-14.0-2.0","ekp69","",""
"2069","iaps/3140h.JPG","","image-button-response","42","264313","0.0-14.0-0.1","ekp69","","1"
"null","iaps/3140h.JPG","null","image-keyboard-response","43","269318","0.0-14.0-1.1","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","270323","0.0-14.0-2.1","ekp69","",""
"2329","iaps/7360l.JPG","","image-button-response","45","272655","0.0-14.0-0.2","ekp69","","1"
"null","iaps/7360l.JPG","null","image-keyboard-response","46","277657","0.0-14.0-1.2","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","278662","0.0-14.0-2.2","ekp69","",""
"2859","iaps/2800h.JPG","","image-button-response","48","281523","0.0-14.0-0.3","ekp69","","1"
"null","iaps/2800h.JPG","null","image-keyboard-response","49","286528","0.0-14.0-1.3","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","287533","0.0-14.0-2.3","ekp69","",""
"3619","iaps/3150h.JPG","","image-button-response","51","291154","0.0-14.0-0.4","ekp69","","1"
"null","iaps/3150h.JPG","null","image-keyboard-response","52","296157","0.0-14.0-1.4","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","297162","0.0-14.0-2.4","ekp69","",""
"4085","iaps/3000h.JPG","","image-button-response","54","301249","0.0-14.0-0.5","ekp69","","1"
"null","iaps/3000h.JPG","null","image-keyboard-response","55","306253","0.0-14.0-1.5","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","307257","0.0-14.0-2.5","ekp69","",""
"2077","iaps/2053h.JPG","","image-button-response","57","309337","0.0-14.0-0.6","ekp69","","0"
"null","iaps/2053h.JPG","null","image-keyboard-response","58","314340","0.0-14.0-1.6","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","315345","0.0-14.0-2.6","ekp69","",""
"3491.999999999942","iaps/9420h.JPG","","image-button-response","60","318838","0.0-14.0-0.7","ekp69","","1"
"null","iaps/9420h.JPG","null","image-keyboard-response","61","323843","0.0-14.0-1.7","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","324848","0.0-14.0-2.7","ekp69","",""
"2908.000000000058","iaps/9470l.jpg","","image-button-response","63","327757","0.0-14.0-0.8","ekp69","","1"
"null","iaps/9470l.jpg","null","image-keyboard-response","64","332762","0.0-14.0-1.8","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","333764","0.0-14.0-2.8","ekp69","",""
"1609","iaps/2278l.jpg","","image-button-response","66","335374","0.0-14.0-0.9","ekp69","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","67","340377","0.0-14.0-1.9","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","341381","0.0-14.0-2.9","ekp69","",""
"1324","iaps/6836l.jpg","","image-button-response","69","342707","0.0-14.0-0.10","ekp69","","0"
"null","iaps/6836l.jpg","null","image-keyboard-response","70","347712","0.0-14.0-1.10","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","348715","0.0-14.0-2.10","ekp69","",""
"1292","iaps/1301l.jpg","","image-button-response","72","350008","0.0-14.0-0.11","ekp69","","0"
"null","iaps/1301l.jpg","null","image-keyboard-response","73","355012","0.0-14.0-1.11","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","74","356015","0.0-14.0-2.11","ekp69","",""
"1691","iaps/9410h.JPG","","image-button-response","75","357708","0.0-14.0-0.12","ekp69","","1"
"null","iaps/9410h.JPG","null","image-keyboard-response","76","362712","0.0-14.0-1.12","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","363714","0.0-14.0-2.12","ekp69","",""
"1743","iaps/2700l.JPG","","image-button-response","78","365458","0.0-14.0-0.13","ekp69","","0"
"null","iaps/2700l.JPG","null","image-keyboard-response","79","370464","0.0-14.0-1.13","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","80","371469","0.0-14.0-2.13","ekp69","",""
"1778","iaps/9181h.jpg","","image-button-response","81","373249","0.0-14.0-0.14","ekp69","","1"
"null","iaps/9181h.jpg","null","image-keyboard-response","82","378255","0.0-14.0-1.14","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","379257","0.0-14.0-2.14","ekp69","",""
"1404","iaps/3261h.jpg","","image-button-response","84","380663","0.0-14.0-0.15","ekp69","","1"
"null","iaps/3261h.jpg","null","image-keyboard-response","85","385669","0.0-14.0-1.15","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","86","386672","0.0-14.0-2.15","ekp69","",""
"1522","iaps/6831h.jpg","","image-button-response","87","388196","0.0-14.0-0.16","ekp69","","1"
"null","iaps/6831h.jpg","null","image-keyboard-response","88","393199","0.0-14.0-1.16","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","394202","0.0-14.0-2.16","ekp69","",""
"1629.0000000000582","iaps/2312l.jpg","","image-button-response","90","395832","0.0-14.0-0.17","ekp69","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","91","400837","0.0-14.0-1.17","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","92","401842","0.0-14.0-2.17","ekp69","",""
"5753.999999999942","iaps/2691l.jpg","","image-button-response","93","407599","0.0-14.0-0.18","ekp69","","0"
"null","iaps/2691l.jpg","null","image-keyboard-response","94","412602","0.0-14.0-1.18","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","413604","0.0-14.0-2.18","ekp69","",""
"1436.9999999999418","iaps/6190l.JPG","","image-button-response","96","415043","0.0-14.0-0.19","ekp69","","0"
"null","iaps/6190l.JPG","null","image-keyboard-response","97","420046","0.0-14.0-1.19","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","98","421049","0.0-14.0-2.19","ekp69","",""
"1974","iaps/9102l.JPG","","image-button-response","99","423025","0.0-14.0-0.20","ekp69","","0"
"null","iaps/9102l.JPG","null","image-keyboard-response","100","428030","0.0-14.0-1.20","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","429032","0.0-14.0-2.20","ekp69","",""
"1181","iaps/3180h.JPG","","image-button-response","102","430215","0.0-14.0-0.21","ekp69","","0"
"null","iaps/3180h.JPG","null","image-keyboard-response","103","435219","0.0-14.0-1.21","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","104","436222","0.0-14.0-2.21","ekp69","",""
"1447","iaps/9252h.jpg","","image-button-response","105","437671","0.0-14.0-0.22","ekp69","","1"
"null","iaps/9252h.jpg","null","image-keyboard-response","106","442674","0.0-14.0-1.22","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","443677","0.0-14.0-2.22","ekp69","",""
"1373","iaps/9160l.JPG","","image-button-response","108","445052","0.0-14.0-0.23","ekp69","","0"
"null","iaps/9160l.JPG","null","image-keyboard-response","109","450056","0.0-14.0-1.23","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","110","451058","0.0-14.0-2.23","ekp69","",""
"1506","iaps/3230h.JPG","","image-button-response","111","452565","0.0-14.0-0.24","ekp69","","0"
"null","iaps/3230h.JPG","null","image-keyboard-response","112","457568","0.0-14.0-1.24","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","458571","0.0-14.0-2.24","ekp69","",""
"1743","iaps/2490l.JPG","","image-button-response","114","460315","0.0-14.0-0.25","ekp69","","0"
"null","iaps/2490l.JPG","null","image-keyboard-response","115","465321","0.0-14.0-1.25","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","116","466323","0.0-14.0-2.25","ekp69","",""
"1417.0000000000582","iaps/3068h.jpg","","image-button-response","117","467742","0.0-14.0-0.26","ekp69","","1"
"null","iaps/3068h.jpg","null","image-keyboard-response","118","472870","0.0-14.0-1.26","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","473872","0.0-14.0-2.26","ekp69","",""
"1432","iaps/9440l.JPG","","image-button-response","120","475306","0.0-14.0-0.27","ekp69","","0"
"null","iaps/9440l.JPG","null","image-keyboard-response","121","480312","0.0-14.0-1.27","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","122","481317","0.0-14.0-2.27","ekp69","",""
"2188","iaps/6010l.JPG","","image-button-response","123","483506","0.0-14.0-0.28","ekp69","","0"
"null","iaps/6010l.JPG","null","image-keyboard-response","124","488512","0.0-14.0-1.28","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","489514","0.0-14.0-2.28","ekp69","",""
"1425","iaps/9120l.JPG","","image-button-response","126","490942","0.0-14.0-0.29","ekp69","","0"
"null","iaps/9120l.JPG","null","image-keyboard-response","127","495946","0.0-14.0-1.29","ekp69","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","128","496951","0.0-14.0-2.29","ekp69","",""
"4377","","","survey-text","129","501343","0.0-15.0","ekp69","{""Age"":""31"",""Gender"":""female""}",""
