"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","button_pressed"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","1688989","0.0-12.0-2.20","ktqpd","",""
"8691","iaps/9120l.JPG","","image-button-response","98","1697682","0.0-12.0-0.21","ktqpd","","1"
"null","iaps/9120l.JPG","null","image-keyboard-response","99","1703003","0.0-12.0-1.21","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","100","1704992","0.0-12.0-2.21","ktqpd","",""
"21641.399999976158","iaps/3150h.JPG","","image-button-response","101","1726635","0.0-12.0-0.22","ktqpd","","0"
"null","iaps/3150h.JPG","null","image-keyboard-response","102","1731990","0.0-12.0-1.22","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","1733996","0.0-12.0-2.22","ktqpd","",""
"16667.100000023842","iaps/2691l.jpg","","image-button-response","104","1750665","0.0-12.0-0.23","ktqpd","","0"
"null","iaps/2691l.jpg","null","image-keyboard-response","105","1755990","0.0-12.0-1.23","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","106","1757995","0.0-12.0-2.23","ktqpd","",""
"5122.5","iaps/3230h.JPG","","image-button-response","107","1763119","0.0-12.0-0.24","ktqpd","","0"
"null","iaps/3230h.JPG","null","image-keyboard-response","108","1768136","0.0-12.0-1.24","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","1769145","0.0-12.0-2.24","ktqpd","",""
"9532.900000095367","iaps/2278l.jpg","","image-button-response","110","1778679","0.0-12.0-0.25","ktqpd","","0"
"null","iaps/2278l.jpg","null","image-keyboard-response","111","1783989","0.0-12.0-1.25","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","112","1785834","0.0-12.0-2.25","ktqpd","",""
"1113.3999999761581","iaps/9470l.jpg","","image-button-response","113","1786949","0.0-12.0-0.26","ktqpd","","1"
"null","iaps/9470l.jpg","null","image-keyboard-response","114","1791953","0.0-12.0-1.26","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","1792963","0.0-12.0-2.26","ktqpd","",""
"4478.400000095367","iaps/2312l.jpg","","image-button-response","116","1797444","0.0-12.0-0.27","ktqpd","","0"
"null","iaps/2312l.jpg","null","image-keyboard-response","117","1802447","0.0-12.0-1.27","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","118","1803453","0.0-12.0-2.27","ktqpd","",""
"2814.7999999523163","iaps/6836l.jpg","","image-button-response","119","1806270","0.0-12.0-0.28","ktqpd","","1"
"null","iaps/6836l.jpg","null","image-keyboard-response","120","1811992","0.0-12.0-1.28","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","1813998","0.0-12.0-2.28","ktqpd","",""
"760845.2999999523","iaps/3000h.JPG","","image-button-response","122","2574844","0.0-12.0-0.29","ktqpd","","0"
"null","iaps/3000h.JPG","null","image-keyboard-response","123","2579861","0.0-12.0-1.29","ktqpd","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","124","2580868","0.0-12.0-2.29","ktqpd","",""
"6978.399999976158","","","survey-text","125","2587852","0.0-13.0","ktqpd","{""Age"":""31"",""Gender"":""female"",""Comments"":""""}",""
